Datetime,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Sector,Percent Change,SMA_20,SMA_50,Buy RSI,Sell RSI,Price Change,Gain,Loss,Avg Gain,Avg Loss,RS,RSI,Middle Band,Standard Deviation,Upper Band,Lower Band,EMA_20,EMA_50,MACD,MACD Line,MFM,MFV,CMF,Low_min,High_max,%K,%D,Signal,SMA_Signal,RSI_Signal,BB_Signal,CMF_Signal,STO_Signal,Total Percent Change
2025-01-02 09:30:00-05:00,TDG,1271.8599853515625,1272.0450439453125,1253.4200439453125,1259.6800537109375,47273,0.0,0.0,industrials,,,,25,90,,0.0,-0.0,,,,,,,,,1259.6800537109375,1259.6800537109375,0.0,0.0,-0.32778418624161076,-15495.341836199666,,,,,,0,0,0,0,0,0,
2025-01-02 10:30:00-05:00,TDG,1259.5899658203125,1261.2850341796875,1255.449951171875,1258.97998046875,29152,0.0,0.0,industrials,-0.05557548046626337,,,25,90,-0.7000732421875,0.0,0.7000732421875,,,,,,,,,1259.6133800688244,1259.652599858303,-0.06986177884618883,-0.013972355769237766,0.2099328465931675,6119.962343884019,,,,,,0,0,0,0,0,0,
2025-01-02 11:30:00-05:00,TDG,1259.35498046875,1264.5699462890625,1255.719970703125,1256.550048828125,32670,0.0,0.0,industrials,-0.19300796504486684,,,25,90,-2.429931640625,0.0,2.429931640625,,,,,,,,,1259.321634236377,1259.530931190453,-0.36768726011518993,-0.0847153366384282,-0.8124112056718024,-26541.474089297782,-0.32922547854267775,,,,,0,0,0,0,1,0,
2025-01-02 12:30:00-05:00,TDG,1255.0,1255.0,1245.3349609375,1251.135009765625,37732,0.0,0.0,industrials,-0.4309449565936596,,,25,90,-5.4150390625,0.0,5.4150390625,,,,,,,,,1258.541955715353,1259.2016793698715,-1.143391909279444,-0.2964506511666314,0.20021218551076084,7554.406183692028,-0.12924749946483047,,,,,0,0,0,0,1,0,
2025-01-02 13:30:00-05:00,TDG,1249.010009765625,1253.364990234375,1247.550048828125,1252.0899658203125,17003,0.0,0.0,industrials,0.07632717870043049,,,25,90,0.9549560546875,0.9549560546875,-0.0,,,,,,,,,1257.927480487254,1258.9227886424378,-1.6594726403939148,-0.5690550490120881,0.5614661180619699,9546.608405407675,-0.10800823179678597,,,,,0,0,0,0,1,0,
2025-01-02 14:30:00-05:00,TDG,1252.0899658203125,1254.0400390625,1250.0999755859375,1253.25,22466,0.0,0.0,industrials,0.09264782973701369,,,25,90,1.1600341796875,1.1600341796875,-0.0,,,,,,,,,1257.4820061551345,1258.7003263427346,-1.9429893769690807,-0.8438419146034868,0.5989714037859777,13456.491557455774,0.39581749130912136,,,,,0,0,0,0,-1,0,
2025-01-02 15:30:00-05:00,TDG,1253.3699951171875,1255.52001953125,1249.780029296875,1254.4100341796875,60937,0.0,0.0,industrials,0.09256207298524721,,,25,90,1.1600341796875,1.1600341796875,-0.0,,,,,,,,,1257.1894373955681,1258.5320795912426,-2.038000490167633,-1.0826736297163162,0.6132448641061631,37369.30228403726,0.6012828142431798,,,,,0,0,0,0,-1,0,
2025-01-03 09:30:00-05:00,TDG,1256.9000244140625,1279.9599609375,1256.9000244140625,1274.780029296875,26063,0.0,0.0,industrials,1.6238705496730343,,,25,90,20.3699951171875,20.3699951171875,-0.0,,,,,,,,,1258.8647318623593,1259.1692540895028,-0.06433627186379454,-0.879006158145812,0.5507418994531701,14353.986125447973,0.5954340157395082,,,,,0,0,0,0,-1,0,
2025-01-03 10:30:00-05:00,TDG,1275.1949462890625,1279.56005859375,1274.5999755859375,1276.675048828125,12008,0.0,0.0,industrials,0.1486546296379565,,,25,90,1.89501953125,1.89501953125,-0.0,,,,,,,,,1260.5609525257657,1259.8557558439586,1.7050587523242484,-0.36219317605179985,-0.16329092117244604,-1960.797381438732,0.5026108095108123,,,,,0,0,0,0,-1,0,
2025-01-03 11:30:00-05:00,TDG,1276.7900390625,1277.800048828125,1274.837646484375,1275.0,9292,0.0,0.0,industrials,-0.1312040076026033,,,25,90,-1.675048828125,0.0,1.675048828125,2.55400390625,1.02200927734375,2.4990026635452627,71.42042758587732,,,,,1261.9360999042642,1260.4496477716466,2.9399745642849666,0.2982403720155535,-0.8903906378770398,-8273.509807153454,0.08698095426505474,,,,,0,0,0,0,1,0,
2025-01-03 12:30:00-05:00,TDG,1275.0,1280.2099609375,1274.300048828125,1279.800048828125,14626,0.0,0.0,industrials,0.37647441789214753,,,25,90,4.800048828125,4.800048828125,-0.0,3.0340087890625,1.02200927734375,2.9686704967571638,74.80264484499006,,,,,1263.6374283732034,1261.2084870287633,4.382978791099504,1.1151880558323435,0.8612797951005907,12597.07828314124,0.0657677196055518,,,,,0,0,0,0,1,0,
2025-01-03 13:30:00-05:00,TDG,1280.9649658203125,1282.2449951171875,1274.9200439453125,1279.93994140625,14038,0.0,0.0,industrials,0.010930815188903154,,,25,90,0.139892578125,0.139892578125,-0.0,3.047998046875,0.952001953125,3.201672052110581,76.199951171875,,,,,1265.190048662065,1261.943053867096,5.515493460349262,1.9952491367357272,0.37062960370629605,5202.898376828984,0.2509871127836645,,,,,0,0,0,0,-1,0,
2025-01-03 14:30:00-05:00,TDG,1279.7149658203125,1280.8399658203125,1276.405029296875,1279.0,21630,0.0,0.0,industrials,-0.07343636805468012,,,25,90,-0.93994140625,0.0,0.93994140625,3.047998046875,0.8030029296875,3.795749597154237,79.14820238751847,,,,,1266.5052821228207,1262.6119537154455,6.2823104797250835,2.8526614053335986,0.17024029066086813,3682.2974869945774,0.42713393539914907,,,,,0,0,0,0,-1,0,
2025-01-03 15:30:00-05:00,TDG,1278.4649658203125,1278.4649658203125,1274.89501953125,1274.989990234375,47628,0.0,0.0,industrials,-0.313526955873733,,,25,90,-4.010009765625,0.0,4.010009765625,3.047998046875,0.6625,4.600751768867925,82.14525404324196,,,,,1267.3133495620164,1263.0973669122661,6.443671897169679,3.5708635037008145,-0.9467943238160369,-45093.92005471021,-0.43469943563780544,1245.3349609375,1282.2449951171875,80.3440851680243,,0,0,0,0,1,0,
2025-01-06 09:30:00-05:00,TDG,1276.6199951171875,1276.8399658203125,1252.7950439453125,1259.1650390625,67087,0.0,0.0,industrials,-1.2411823852017778,,,25,90,-15.824951171875,0.0,15.824951171875,2.95250244140625,2.2449951171875,1.3151487140449134,56.80623046228208,,,,,1266.5373199906337,1262.9431579769812,4.940037389638292,3.84469828088831,-0.47015880107221186,-31541.54348753148,-0.5350630096831355,1245.3349609375,1282.2449951171875,37.469697420684135,,0,0,0,0,1,0,
2025-01-06 10:30:00-05:00,TDG,1258.030029296875,1260.6600341796875,1254.2900390625,1255.4599609375,25712,0.0,0.0,industrials,-0.2942488085405093,,,25,90,-3.705078125,0.0,3.705078125,2.8364990234375,2.6155029296875,1.0844946840783711,52.026742613539675,,,,,1265.4823334141447,1262.6496992695504,3.3256856537586827,3.7408957554623847,-0.6326773087020677,-16267.398961347566,-0.6615740740996336,1245.3349609375,1282.2449951171875,27.431564952524578,48.415115847077665,0,0,0,0,1,0,
2025-01-06 11:30:00-05:00,TDG,1256.2099609375,1262.5860595703125,1256.2099609375,1259.9000244140625,25466,0.0,0.0,industrials,0.3536603009821837,,,25,90,4.4400634765625,4.4400634765625,-0.0,3.164501953125,2.6155029296875,1.209901895809803,54.74912248837376,,,,,1264.9506849379463,1262.5418688830607,2.44895984491518,3.482508573352944,0.1574675013880114,4010.0673903470984,-0.3703451998353861,1245.3349609375,1282.2449951171875,39.460986152589406,34.78741617526604,0,0,0,0,1,1,
2025-01-06 12:30:00-05:00,TDG,1259.0899658203125,1260.1400146484375,1256.31005859375,1259.300048828125,17248,0.0,0.0,industrials,-0.04762088850792656,,,25,90,-0.5999755859375,0.0,0.5999755859375,1.12750244140625,2.67550048828125,0.4214173932483791,29.647687952186217,,,,,1264.4125291179635,1262.414738684828,1.6669762609039935,3.119402110863154,0.5613705179282868,9682.518693227092,-0.03762915964360578,1247.550048828125,1282.2449951171875,33.86660380478571,33.586384969966566,0,0,0,0,1,1,
2025-01-06 13:30:00-05:00,TDG,1258.300048828125,1258.300048828125,1250.0150146484375,1254.6400146484375,35436,0.0,0.0,industrials,-0.37004955125857775,,,25,90,-4.6600341796875,0.0,4.6600341796875,0.93800048828125,3.14150390625,0.2985832633902204,22.993001050291298,,,,,1263.481813454199,1262.109847546146,0.5621670602536142,2.607955100741246,0.11647095224764627,4127.2646638475935,0.22802112280770045,1249.780029296875,1282.2449951171875,14.969938297368332,29.432509418247818,1,0,1,0,-1,0,7.773704327649233
2025-01-06 14:30:00-05:00,TDG,1254.760009765625,1254.760009765625,1248.3900146484375,1250.77001953125,46562,0.0,0.0,industrials,-0.3084546222026807,1263.2757629394532,,25,90,-3.8699951171875,0.0,3.8699951171875,0.93800048828125,3.36099853515625,0.2790838729828971,21.819043995297775,1263.2757629394532,10.879676778978505,1277.9633265910743,1251.308118482577,1262.271166413918,1261.665148408307,-0.7130096052694626,1.9437621595391044,-0.2527451468869172,-11768.319529348639,0.02056973407216467,1248.3900146484375,1282.2449951171875,7.029999278863489,18.622180460339177,1,0,1,0,1,0,7.773704327649233
2025-01-06 15:30:00-05:00,TDG,1250.7900390625,1251.4300537109375,1245.81494140625,1251.3900146484375,78591,0.0,0.0,industrials,0.0495690740508703,1262.861260986328,,25,90,0.6199951171875,0.6199951171875,-0.0,0.5199951171875,3.36099853515625,0.15471447301994312,13.398504706996164,1262.861260986328,11.177716600649564,1277.951178397205,1250.5657727256134,1261.234866245777,1261.2622019863516,-1.6658811482636793,1.2218334979785477,0.9857388204091393,77470.19963477466,0.43483143160038124,1245.81494140625,1282.2449951171875,15.303499924606697,12.434479166946174,1,-2,1,0,-1,1,7.773704327649233
2025-01-07 09:30:00-05:00,TDG,1248.8599853515625,1255.93994140625,1242.489990234375,1254.52001953125,39379,0.0,0.0,industrials,0.2501222517499402,1262.6382629394532,,25,90,3.1300048828125,3.1300048828125,-0.0,0.81900634765625,3.36099853515625,0.24367947176691498,19.593430405401463,1262.6382629394532,11.303010841694679,1277.897327575741,1250.204951013589,1260.5953570348697,1260.997802674387,-2.10237134594513,0.5569925291938123,0.7888584342270062,31064.456281425275,0.5881307975764671,1242.489990234375,1282.2449951171875,30.26041458763852,17.531304597036236,1,-2,1,0,-1,1,7.773704327649233
2025-01-07 10:30:00-05:00,TDG,1253.0,1263.18994140625,1248.4100341796875,1260.0,15954,0.0,0.0,industrials,0.43681889355560166,1262.8107604980469,,25,90,5.47998046875,5.47998046875,-0.0,1.36700439453125,3.26700439453125,0.41842747344311054,29.499391493554043,1262.8107604980469,11.231304933743244,1277.9730221586003,1250.4563250709293,1260.5386563648822,1260.9586731577444,-1.887402901503492,0.06811344305435141,0.5683408079156239,9067.309249485865,0.87812464655839,1242.489990234375,1282.2449951171875,44.04479339705779,29.869569303101002,0,-2,0,0,-1,1,7.773704327649233
2025-01-07 11:30:00-05:00,TDG,1257.2650146484375,1261.5989990234375,1255.6199951171875,1258.719970703125,12688,0.0,0.0,industrials,-0.10158962673610938,1263.190008544922,,25,90,-1.280029296875,0.0,1.280029296875,1.36700439453125,2.99400634765625,0.456580326090945,31.346045110761537,1263.190008544922,10.940597559306102,1277.9598152499852,1251.1553512296853,1260.3654482066197,1260.8708809046223,-1.8273799150874765,-0.3109852285740142,0.03695385871784402,468.8705594120049,0.5968838460228924,1242.489990234375,1282.2449951171875,40.82499930912296,38.37673576460642,0,-2,0,0,-1,1,7.773704327649233
2025-01-07 12:30:00-05:00,TDG,1259.0799560546875,1259.324951171875,1256.719970703125,1259.155029296875,7943,0.0,0.0,industrials,0.034563572826051825,1263.54326171875,,25,90,0.43505859375,0.43505859375,-0.0,1.41051025390625,1.41151123046875,0.9992908476100699,49.982264901808115,1263.54326171875,10.67414775862647,1277.9533611928957,1251.801699184261,1260.2501702152153,1260.8035926062792,-1.7207246511984522,-0.5929331130989018,0.8695407685098406,6906.7623242736645,0.44944491275581655,1242.489990234375,1282.2449951171875,41.919348549004674,42.26304708506181,0,-2,0,0,-1,0,7.773704327649233
2025-01-07 13:30:00-05:00,TDG,1259.155029296875,1261.449951171875,1252.97998046875,1253.530029296875,18406,0.0,0.0,industrials,-0.4467281525405986,1263.5572631835937,,25,90,-5.625,0.0,5.625,1.41051025390625,1.60350341796875,0.8796428109227384,46.79840264389975,1263.5572631835937,10.660109713541932,1277.9484112968753,1251.8311424986975,1259.610156794421,1260.5183548294397,-2.182377093606192,-0.9108219092003599,-0.8701178912172485,-16015.389905744676,-0.22132225893534319,1242.489990234375,1280.8399658203125,28.787603887154123,37.17731724842725,0,-2,0,0,1,0,7.773704327649233
2025-01-07 14:30:00-05:00,TDG,1253.5999755859375,1254.2550048828125,1251.43994140625,1252.3499755859375,27567,0.0,0.0,industrials,-0.09413844769234903,1263.4542602539063,,25,90,-1.1800537109375,0.0,1.1800537109375,0.96650390625,1.7215087890625,0.5614283890913733,35.95607669321804,1263.4542602539063,10.762606189381296,1277.9837786095711,1251.615393445587,1258.9187109650418,1260.1980262316551,-2.651502374432539,-1.2589580022467959,-0.3534538831793938,-9743.663197606349,-0.34966041210544824,1242.489990234375,1278.4649658203125,27.407900049880052,32.704950828679614,0,-2,0,0,1,0,7.773704327649233
2025-01-07 15:30:00-05:00,TDG,1251.9849853515625,1254.449951171875,1251.260009765625,1253.72998046875,25474,0.0,0.0,industrials,0.11019322950573951,1262.4017578125,,25,90,1.3800048828125,1.3800048828125,-0.0,1.10450439453125,1.66151123046875,0.6647589100072735,39.93124205620675,1262.4017578125,10.625127845443812,1276.745680403849,1250.7141171825117,1258.4245461558712,1259.944377378208,-2.867234160805765,-1.5806132339585897,0.5485994183376703,13975.021582733814,-0.1649338883454476,1242.489990234375,1276.8399658203125,32.72197444872866,29.639159461920944,0,-2,0,0,1,1,7.773704327649233
2025-01-08 09:30:00-05:00,TDG,1255.52001953125,1262.010009765625,1240.3399658203125,1248.22998046875,104237,0.0,0.0,industrials,-0.43869095305064665,1260.9795043945312,,25,90,-5.5,0.0,5.5,1.10450439453125,1.7455078125,0.6327696654358286,38.75437416746262,1260.9795043945312,10.517228556976939,1275.17776294645,1249.4105529818567,1257.4536351380502,1259.4849892641116,-3.564921897002023,-1.9774749665672764,-0.27180446257062546,-28332.081764974286,-0.15323645633748398,1240.3399658203125,1263.18994140625,34.52964148151314,31.55317199337395,0,-2,0,0,1,1,7.773704327649233
2025-01-08 10:30:00-05:00,TDG,1250.8050537109375,1265.1800537109375,1249.68994140625,1262.9749755859375,19916,0.0,0.0,industrials,1.181272309422532,1260.3782531738282,,25,90,14.7449951171875,14.7449951171875,-0.0,2.57900390625,1.35850830078125,1.8984086477549444,65.49830884700879,1260.3782531738282,10.00475513658898,1273.8846726082234,1249.3730225235804,1257.9794770854683,1259.6218514728107,-2.622282240499999,-2.1064364213538207,0.7152921706923047,14245.75887150794,-0.0007438584662695573,1240.3399658203125,1265.1800537109375,91.12290530247186,52.791507077571225,0,-2,0,0,1,1,7.773704327649233
2025-01-08 11:30:00-05:00,TDG,1264.72998046875,1273.449951171875,1262.760009765625,1270.0,19960,0.0,0.0,industrials,0.5562283140885915,1259.888250732422,,25,90,7.0250244140625,7.0250244140625,-0.0,3.2195068359375,1.35850830078125,2.3698838160105673,70.3253864347214,1259.888250732422,9.212055028793802,1272.3245250212935,1249.7549902007488,1259.1242887916142,1260.0288376895633,-1.1449297070482771,-1.9141350784927122,0.3545425478463436,7076.669255013018,-0.04863998139274952,1240.3399658203125,1273.449951171875,89.58033011720377,71.74429230039625,0,-2,0,0,1,1,7.773704327649233
2025-01-08 12:30:00-05:00,TDG,1271.0899658203125,1278.14501953125,1271.0899658203125,1278.14501953125,13320,0.0,0.0,industrials,0.6413401205708658,1259.7985046386718,,25,90,8.14501953125,8.14501953125,-0.0,3.72100830078125,1.35850830078125,2.7390397972845477,73.25516565172045,1259.7985046386718,9.013018129014945,1271.966079112842,1249.8841846967555,1260.9357869572937,1260.7392761931587,0.8598964503471507,-1.3593287727247398,1.0,13320.0,0.6512224251169444,1240.3399658203125,1278.14501953125,100.0,93.56774513989188,0,-2,0,-1,-1,1,7.773704327649233
2025-01-08 13:30:00-05:00,TDG,1277.1199951171875,1281.5400390625,1274.52001953125,1279.6600341796875,27585,0.0,0.0,industrials,0.11853229682756705,1259.8315063476562,,25,90,1.5150146484375,1.5150146484375,-0.0,3.32451171875,1.35850830078125,2.447178067913271,70.99076461096934,1259.8315063476562,9.087923071819002,1272.1002024946117,1249.8347909686552,1262.7190485975216,1261.4812667024344,2.6086265707644998,-0.5657377040268919,0.46438756346943033,12810.130938304235,0.5455812074807733,1240.3399658203125,1281.5400390625,95.4368894643434,95.00573986051573,0,-2,0,-1,-1,1,7.773704327649233
2025-01-08 14:30:00-05:00,TDG,1279.469970703125,1282.02001953125,1276.989990234375,1279.4100341796875,24084,0.0,0.0,industrials,-0.019536438844891535,1260.052508544922,,25,90,-0.25,0.0,0.25,3.32451171875,1.25550537109375,2.6479470301698576,72.58732125961167,1260.052508544922,9.51945058213495,1272.9037668308042,1249.5811129045735,1264.3086662720136,1262.184355623111,3.9616964046058456,0.33974911769965555,-0.03776149104499345,-909.4477503276222,0.38807618501556623,1240.3399658203125,1282.02001953125,93.73804705324169,96.39164550586169,0,-2,0,-1,-1,0,7.773704327649233
2025-01-08 15:30:00-05:00,TDG,1279.5550537109375,1284.199951171875,1278.7099609375,1281.760009765625,46815,0.0,0.0,industrials,0.18367650113391143,1261.1822570800782,,25,90,2.3499755859375,2.3499755859375,-0.0,3.51600341796875,1.25550537109375,2.8004686390992792,73.68745554924504,1261.1822570800782,10.678754659404445,1275.5985758702743,1249.4356269547334,1265.970698985691,1262.9520283345823,5.246278376612963,1.3210549694823173,0.11113087561702317,5202.591942010939,0.1736655205920512,1240.3399658203125,1284.199951171875,94.43697623997707,94.53730425252071,0,-2,0,-1,-1,0,7.773704327649233
2025-01-10 09:30:00-05:00,TDG,1273.449951171875,1287.199951171875,1261.3199462890625,1269.7650146484375,45582,0.0,0.0,industrials,-0.9358222308231356,1261.897509765625,,25,90,-11.9949951171875,0.0,11.9949951171875,3.51600341796875,1.8925048828125,1.8578569862094765,65.00874589507183,1261.897509765625,10.754111934975068,1276.4155608778415,1250.0679866371524,1266.3320623821428,1263.2192042684592,5.033844239588689,2.0636128235035915,-0.34736732874547777,-15833.697578876368,-0.09907670252824953,1240.3399658203125,1287.199951171875,62.79355105932369,83.65619145084749,0,-2,0,0,1,0,7.773704327649233
2025-01-10 10:30:00-05:00,TDG,1271.199951171875,1273.050048828125,1267.3499755859375,1268.93994140625,33026,0.0,0.0,industrials,-0.06497841983903463,1262.3495056152344,,25,90,-0.8250732421875,0.0,0.8250732421875,3.51600341796875,1.8570068359375,1.8933712843300947,65.43824135478931,1262.3495056152344,10.855237487793044,1277.004076223755,1250.408744378662,1266.5804318130101,1263.4435469013138,4.739611317888603,2.598812522380594,-0.44212442445657996,-14601.60124210301,-0.20118085900487487,1240.3399658203125,1287.199951171875,61.032830828624796,72.75445270930852,0,-2,0,0,1,0,7.773704327649233
2025-01-10 11:30:00-05:00,TDG,1268.89501953125,1269.6949462890625,1263.6099853515625,1266.06005859375,22106,0.0,0.0,industrials,-0.2269518610398924,1262.6875061035157,,25,90,-2.8798828125,0.0,2.8798828125,3.3780029296875,2.1449951171875,1.5748301255420616,61.162486407157566,1262.6875061035157,10.8605310704687,1277.3492230486484,1250.740921926,1266.5308724587949,1263.546155202978,4.177298438208709,2.9145097055462172,-0.19471192424971914,-4304.301797464292,-0.3449331832559888,1240.3399658203125,1287.199951171875,54.8871122781516,59.57116472203336,0,-2,0,0,1,0,7.773704327649233
2025-01-10 12:30:00-05:00,TDG,1267.3499755859375,1272.780029296875,1267.1099853515625,1271.3299560546875,16902,0.0,0.0,industrials,0.41624387604415336,1263.5220031738281,,25,90,5.2698974609375,5.2698974609375,-0.0,3.90499267578125,1.5949951171875,2.448278765057936,71.0000244141167,1263.5220031738281,10.850839605524166,1278.1706366412857,1251.5860796077516,1266.9879280393561,1263.851402295202,4.21837000930077,3.175281766297128,0.48851428448405776,8256.868436349545,-0.14783344813862534,1240.3399658203125,1287.199951171875,66.13316244526241,60.684368517346265,0,-2,0,0,1,1,7.773704327649233
2025-01-10 13:30:00-05:00,TDG,1270.22998046875,1274.905029296875,1266.06005859375,1269.6800537109375,22304,0.0,0.0,industrials,-0.12977766597037643,1264.4675048828126,,25,90,-1.64990234375,0.0,1.64990234375,2.4304931640625,1.7599853515625,1.3809735188447614,58.00037286911129,1264.4675048828126,10.499380214075183,1278.641668171814,1252.91818664733,1267.2443209604592,1264.079976860525,4.051517124338943,3.3505288379054914,-0.1814568439647796,-4047.213447790444,-0.0015436914291683968,1240.3399658203125,1287.199951171875,62.61224298408084,61.21083923583162,0,-2,0,0,1,1,7.773704327649233
2025-01-10 14:30:00-05:00,TDG,1267.3399658203125,1270.5799560546875,1260.760009765625,1264.1600341796875,28494,0.0,0.0,industrials,-0.43475673380206636,1265.106005859375,,25,90,-5.52001953125,0.0,5.52001953125,1.72799072265625,2.3119873046875,0.74740493563818,42.77228021936517,1265.106005859375,10.040504365021263,1278.6606867521537,1254.0614510578516,1266.9505793622905,1264.0831163632372,3.3334186488550586,3.347106800095405,-0.30752688172043013,-8762.670967741937,-0.06725282096281857,1240.3399658203125,1287.199951171875,50.83242809545766,59.85927784160031,0,-2,0,0,1,0,7.773704327649233
2025-01-10 15:30:00-05:00,TDG,1264.1600341796875,1265.1099853515625,1260.4599609375,1262.300048828125,41068,0.0,0.0,industrials,-0.147132111542303,1265.4950073242187,,25,90,-1.8599853515625,0.0,1.8599853515625,0.91348876953125,2.49798583984375,0.36569013120922617,26.776947629066655,1265.4950073242187,9.755448344670494,1278.6648625895239,1254.764014145081,1266.50767169237,1264.0131921461739,2.545308701803833,3.1867471804370906,-0.20856850339957472,-8565.491297613735,-0.23267994375662482,1240.3399658203125,1287.199951171875,46.863187948223,53.43595300925383,0,-2,0,0,1,0,7.773704327649233
2025-01-13 09:30:00-05:00,TDG,1253.0899658203125,1267.8299560546875,1252.9453125,1262.39501953125,17982,0.0,0.0,industrials,0.007523623500849119,1265.6147583007812,,25,90,0.094970703125,0.094970703125,-0.0,0.771484375,2.49798583984375,0.30884257336232807,23.596617320365155,1265.6147583007812,9.698981738742447,1278.7083836480836,1254.9458783881646,1266.115990534168,1263.949734396569,1.9028035652718245,2.9299584574040374,0.26972567351457744,4850.207061139132,-0.14253352833108518,1249.68994140625,1287.199951171875,33.87116720146315,43.85559441504794,1,-2,1,0,1,0,7.773704327649233
2025-01-13 10:30:00-05:00,TDG,1264.2099609375,1268.7249755859375,1259.4300537109375,1265.841796875,24607,0.0,0.0,industrials,0.27303477045004243,1265.970849609375,,25,90,3.44677734375,3.44677734375,-0.0,1.116162109375,2.47298583984375,0.45134189261897356,31.09824741601848,1265.970849609375,9.562294700092657,1278.8799474545,1255.452325439273,1266.0898768523425,1264.023932925135,1.7166697205193486,2.6873007100271,0.3796228199201513,9341.378729775162,0.06725192743345539,1252.9453125,1287.199951171875,37.648869977976865,39.46107504255434,0,-2,0,0,1,0,7.773704327649233
2025-01-13 11:30:00-05:00,TDG,1265.8199462890625,1267.8900146484375,1260.010009765625,1267.8900146484375,21451,0.0,0.0,industrials,0.1618067738396567,1266.4075988769532,,25,90,2.0482177734375,2.0482177734375,-0.0,1.085986328125,2.47298583984375,0.439139727623194,30.514043855105967,1266.4075988769532,9.433213740924119,1279.1424374272008,1256.0310637619366,1266.2613185472087,1264.1755439731076,1.7578053629583792,2.501401640613356,1.0,21451.0,0.5565675482653702,1252.9453125,1287.199951171875,43.628258034167935,38.38276507120265,0,-2,0,0,-1,1,7.773704327649233
2025-01-13 12:30:00-05:00,TDG,1264.780029296875,1268.8399658203125,1264.39501953125,1268.8399658203125,20505,0.0,0.0,industrials,0.07492378367996988,1267.173095703125,,25,90,0.949951171875,0.949951171875,-0.0,1.1809814453125,1.273486328125,0.9273609140753806,48.11558163823544,1267.173095703125,8.94159355571656,1279.2442470033423,1257.3373427918368,1266.50690400179,1264.3584624769196,1.8709106792521197,2.375303448341109,1.0,20505.0,0.7706590557783631,1252.9453125,1287.199951171875,46.401462507216316,42.55953017312037,0,-2,0,0,-1,1,7.773704327649233
2025-01-13 13:30:00-05:00,TDG,1269.3699951171875,1269.5999755859375,1265.8699951171875,1267.800048828125,38511,0.0,0.0,industrials,-0.08195808929419846,1267.9455993652343,,25,90,-1.0399169921875,0.0,1.0399169921875,1.1809814453125,1.294970703125,0.9119754157083066,47.69807227727654,1267.9455993652343,8.232869785036273,1279.0599735750334,1258.8894426016943,1266.6300606519171,1264.493426647555,1.842107952497372,2.2686643491723615,0.034886765283414056,1343.5242178295587,0.538102877177347,1252.9453125,1287.199951171875,43.36561967685147,44.46511340607858,0,-2,0,0,-1,0,7.773704327649233
2025-01-13 14:30:00-05:00,TDG,1268.1500244140625,1276.4599609375,1268.1500244140625,1276.4300537109375,24237,0.0,0.0,industrials,0.6807070950020533,1269.0806030273438,,25,90,8.6300048828125,8.6300048828125,-0.0,2.04398193359375,1.006982421875,2.0298089511710224,66.99461860083622,1269.0806030273438,7.718604427049366,1279.5007190038605,1260.5901381575895,1267.5633933242048,1264.9615296696484,2.6649411183277607,2.3479197030034413,0.9928020565552699,24062.543444730076,0.5514644236551194,1252.9453125,1287.199951171875,68.55930210181958,52.77546142862912,0,-2,0,0,-1,1,7.773704327649233
